concept:name,german speaking,yearsOfEducation,age,gender,citizen,protected,married,@@case_index,activity,resource,time,@@index
2749,false,4,49,false,false,true,false,1945,View The Property,Real Estate Agent 5,2015-01-07T02:01:01+00:00,18753
2749,false,4,49,false,false,true,false,1945,Reject Prospective Tenant,Real Estate Agent 1,2015-01-08T03:01:58+00:00,18754
275,false,10,49,false,true,false,true,1946,Apply for Viewing Appointment,Hotline,2015-01-05T00:00:35+00:00,18755
275,false,10,49,false,true,false,true,1946,Set Appointment,Real Estate Agent 2,2015-01-05T22:13:32+00:00,18756
275,false,10,49,false,true,false,true,1946,View The Property,Real Estate Agent 1,2015-01-06T20:27:37+00:00,18757
275,false,10,49,false,true,false,true,1946,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:40:51+00:00,18758
275,false,10,49,false,true,false,true,1946,Check Paperwork,Lawyer 2,2015-01-08T08:33:35+00:00,18759
275,false,10,49,false,true,false,true,1946,Screen Prospective Tenant,Real Estate Agent 2,2015-01-08T16:54:08+00:00,18760
275,false,10,49,false,true,false,true,1946,Extensive Screening,Real Estate Agent 1,2015-01-09T15:07:16+00:00,18761
275,false,10,49,false,true,false,true,1946,Reject Prospective Tenant,Real Estate Agent 3,2015-01-10T13:21:05+00:00,18762
2750,false,3,61,false,true,true,true,1947,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:01:57+00:00,18763
2750,false,3,61,false,true,true,true,1947,Set Appointment,Real Estate Agent 2,2015-01-06T01:00:01+00:00,18764
2750,false,3,61,false,true,true,true,1947,View The Property,Real Estate Agent 2,2015-01-07T01:59:03+00:00,18765
2750,false,3,61,false,true,true,true,1947,Hand In The Paperwork,Real Estate Agent 2,2015-01-08T02:58:07+00:00,18766
2750,false,3,61,false,true,true,true,1947,Check Paperwork,Lawyer 3,2015-01-08T08:31:59+00:00,18767
2750,false,3,61,false,true,true,true,1947,Screen Prospective Tenant,Real Estate Agent 1,2015-01-09T03:57:57+00:00,18768
2750,false,3,61,false,true,true,true,1947,Extensive Screening,Real Estate Agent 2,2015-01-10T04:57:57+00:00,18769
2750,false,3,61,false,true,true,true,1947,Reject Prospective Tenant,Real Estate Agent 1,2015-01-11T05:58:14+00:00,18770
2751,true,1,54,true,true,true,false,1948,Apply for Viewing Appointment,Hotline,2015-01-05T00:01:00+00:00,18771
2751,true,1,54,true,true,true,false,1948,Set Appointment,Hotline,2015-01-06T01:02:28+00:00,18772
2751,true,1,54,true,true,true,false,1948,View The Property,Real Estate Agent 1,2015-01-07T02:03:09+00:00,18773
2751,true,1,54,true,true,true,false,1948,Hand In The Paperwork,Real Estate Agent 2,2015-01-08T03:03:34+00:00,18774
2751,true,1,54,true,true,true,false,1948,Check Paperwork,Lawyer 2,2015-01-08T08:37:27+00:00,18775
2751,true,1,54,true,true,true,false,1948,Screen Prospective Tenant,Real Estate Agent 3,2015-01-09T04:03:46+00:00,18776
2751,true,1,54,true,true,true,false,1948,Reject Prospective Tenant,Real Estate Agent 1,2015-01-10T05:03:57+00:00,18777
2752,true,11,50,true,true,false,false,1949,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:00:38+00:00,18778
2752,true,11,50,true,true,false,false,1949,Set Appointment,Real Estate Agent 3,2015-01-05T22:12:38+00:00,18779
2752,true,11,50,true,true,false,false,1949,View The Property,Real Estate Agent 1,2015-01-06T20:25:23+00:00,18780
2752,true,11,50,true,true,false,false,1949,Reject Prospective Tenant,Real Estate Agent 3,2015-01-07T18:40:17+00:00,18781
2753,false,3,61,false,true,true,false,1950,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:01:08+00:00,18782
2753,false,3,61,false,true,true,false,1950,Set Appointment,Real Estate Agent 2,2015-01-06T01:00:41+00:00,18783
2753,false,3,61,false,true,true,false,1950,View The Property,Real Estate Agent 5,2015-01-07T02:01:45+00:00,18784
2753,false,3,61,false,true,true,false,1950,Hand In The Paperwork,Real Estate Agent 2,2015-01-08T03:01:51+00:00,18785
2753,false,3,61,false,true,true,false,1950,Check Paperwork,Lawyer 1,2015-01-08T08:35:24+00:00,18786
2753,false,3,61,false,true,true,false,1950,Screen Prospective Tenant,Real Estate Agent 2,2015-01-09T04:01:40+00:00,18787
2753,false,3,61,false,true,true,false,1950,Extensive Screening,Real Estate Agent 1,2015-01-10T05:01:34+00:00,18788
2753,false,3,61,false,true,true,false,1950,Reject Prospective Tenant,Real Estate Agent 1,2015-01-11T06:02:55+00:00,18789
2754,true,16,47,true,true,false,false,1951,Apply for Viewing Appointment,Real Estate Agent 5,2015-01-05T00:00:34+00:00,18790
2754,true,16,47,true,true,false,false,1951,Set Appointment,Real Estate Agent 2,2015-01-05T22:13:42+00:00,18791
2754,true,16,47,true,true,false,false,1951,View The Property,Real Estate Agent 4,2015-01-06T20:26:56+00:00,18792
2754,true,16,47,true,true,false,false,1951,Hand In The Paperwork,Real Estate Agent 3,2015-01-07T18:39:53+00:00,18793
2754,true,16,47,true,true,false,false,1951,Check Paperwork,Lawyer 3,2015-01-08T08:33:18+00:00,18794
2754,true,16,47,true,true,false,false,1951,Screen Prospective Tenant,Real Estate Agent 2,2015-01-08T16:52:54+00:00,18795
2754,true,16,47,true,true,false,false,1951,Reject Prospective Tenant,Real Estate Agent 1,2015-01-09T15:05:52+00:00,18796
2755,true,10,51,true,false,false,false,1952,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:00:16+00:00,18797
2755,true,10,51,true,false,false,false,1952,Set Appointment,Real Estate Agent 2,2015-01-05T22:14:00+00:00,18798
2755,true,10,51,true,false,false,false,1952,View The Property,Real Estate Agent 1,2015-01-06T20:27:06+00:00,18799
2755,true,10,51,true,false,false,false,1952,Hand In The Paperwork,Real Estate Agent 5,2015-01-07T18:41:19+00:00,18800
2755,true,10,51,true,false,false,false,1952,Check Paperwork,Lawyer 2,2015-01-08T08:34:21+00:00,18801
2755,true,10,51,true,false,false,false,1952,Screen Prospective Tenant,Real Estate Agent 1,2015-01-08T16:54:04+00:00,18802
2755,true,10,51,true,false,false,false,1952,Extensive Screening,Real Estate Agent 1,2015-01-09T15:06:32+00:00,18803
2755,true,10,51,true,false,false,false,1952,Reject Prospective Tenant,Real Estate Agent 1,2015-01-10T13:20:04+00:00,18804
2756,false,3,49,true,true,false,true,1953,Apply for Viewing Appointment,Real Estate Agent 5,2015-01-05T00:00:22+00:00,18805
2756,false,3,49,true,true,false,true,1953,Set Appointment,Real Estate Agent 5,2015-01-05T22:13:41+00:00,18806
2756,false,3,49,true,true,false,true,1953,View The Property,Real Estate Agent 5,2015-01-06T20:27:38+00:00,18807
2756,false,3,49,true,true,false,true,1953,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:42:30+00:00,18808
2756,false,3,49,true,true,false,true,1953,Check Paperwork,Lawyer 1,2015-01-08T08:35:25+00:00,18809
2756,false,3,49,true,true,false,true,1953,Screen Prospective Tenant,Real Estate Agent 3,2015-01-08T16:55:32+00:00,18810
2756,false,3,49,true,true,false,true,1953,Sign Contract,Real Estate Agent 1,2015-01-09T15:08:14+00:00,18811
2756,false,3,49,true,true,false,true,1953,Move In,Landlord 1,2015-01-10T13:20:48+00:00,18812
2756,false,3,49,true,true,false,true,1953,Pay Rent,Tenant,2015-01-11T11:34:40+00:00,18813
2756,false,3,49,true,true,false,true,1953,Pay Rent,Tenant,2015-01-12T09:48:05+00:00,18814
2756,false,3,49,true,true,false,true,1953,Pay Rent,Tenant,2015-01-13T08:02:17+00:00,18815
2756,false,3,49,true,true,false,true,1953,Pay Rent,Tenant,2015-01-14T06:14:10+00:00,18816
2756,false,3,49,true,true,false,true,1953,Pay Rent,Tenant,2015-01-15T04:28:31+00:00,18817
2756,false,3,49,true,true,false,true,1953,Pay Rent,Tenant,2015-01-16T02:42:32+00:00,18818
2756,false,3,49,true,true,false,true,1953,Pay Rent,Tenant,2015-01-17T00:56:36+00:00,18819
2756,false,3,49,true,true,false,true,1953,Pay Rent,Tenant,2015-01-17T23:10:17+00:00,18820
2756,false,3,49,true,true,false,true,1953,Pay Rent,Tenant,2015-01-18T21:23:56+00:00,18821
2756,false,3,49,true,true,false,true,1953,Pay Rent,Tenant,2015-01-19T19:37:49+00:00,18822
2756,false,3,49,true,true,false,true,1953,Pay Rent,Tenant,2015-01-20T17:49:58+00:00,18823
2756,false,3,49,true,true,false,true,1953,Pay Rent,Tenant,2015-01-21T16:01:53+00:00,18824
2756,false,3,49,true,true,false,true,1953,Pay Rent,Tenant,2015-01-22T14:16:03+00:00,18825
2756,false,3,49,true,true,false,true,1953,Tenant Cancels Appartment,Tenant,2015-01-23T12:29:04+00:00,18826
2757,true,8,51,false,true,false,true,1954,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:02:33+00:00,18827
2757,true,8,51,false,true,false,true,1954,Set Appointment,Real Estate Agent 1,2015-01-05T22:16:06+00:00,18828
2757,true,8,51,false,true,false,true,1954,View The Property,Real Estate Agent 2,2015-01-06T20:29:47+00:00,18829
2757,true,8,51,false,true,false,true,1954,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:42:39+00:00,18830
2757,true,8,51,false,true,false,true,1954,Check Paperwork,Lawyer 3,2015-01-08T08:34:46+00:00,18831
2757,true,8,51,false,true,false,true,1954,Screen Prospective Tenant,Real Estate Agent 2,2015-01-08T16:54:03+00:00,18832
2757,true,8,51,false,true,false,true,1954,Reject Prospective Tenant,Real Estate Agent 1,2015-01-09T15:07:07+00:00,18833
2758,false,7,78,true,false,true,false,1955,Apply for Viewing Appointment,Real Estate Agent 3,2015-01-05T00:01:12+00:00,18834
2758,false,7,78,true,false,true,false,1955,Set Appointment,Real Estate Agent 2,2015-01-06T01:01:51+00:00,18835
2758,false,7,78,true,false,true,false,1955,View The Property,Real Estate Agent 5,2015-01-07T02:03:06+00:00,18836
2758,false,7,78,true,false,true,false,1955,Hand In The Paperwork,Real Estate Agent 1,2015-01-08T03:01:39+00:00,18837
2758,false,7,78,true,false,true,false,1955,Check Paperwork,Lawyer 1,2015-01-08T08:35:03+00:00,18838
2758,false,7,78,true,false,true,false,1955,Screen Prospective Tenant,Real Estate Agent 1,2015-01-09T04:02:56+00:00,18839
2758,false,7,78,true,false,true,false,1955,Reject Prospective Tenant,Real Estate Agent 2,2015-01-10T05:01:53+00:00,18840
2759,true,12,60,true,false,false,false,1956,Apply for Viewing Appointment,Hotline,2015-01-05T00:01:03+00:00,18841
2759,true,12,60,true,false,false,false,1956,Reject Prospective Tenant,Real Estate Agent 1,2015-01-05T22:15:24+00:00,18842
276,true,8,44,false,true,false,false,1957,Apply for Viewing Appointment,Real Estate Agent 5,2015-01-05T00:01:21+00:00,18843
276,true,8,44,false,true,false,false,1957,Set Appointment,Real Estate Agent 2,2015-01-05T22:14:50+00:00,18844
276,true,8,44,false,true,false,false,1957,View The Property,Real Estate Agent 1,2015-01-06T20:28:43+00:00,18845
276,true,8,44,false,true,false,false,1957,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:40:21+00:00,18846
276,true,8,44,false,true,false,false,1957,Check Paperwork,Lawyer 1,2015-01-08T08:33:00+00:00,18847
276,true,8,44,false,true,false,false,1957,Screen Prospective Tenant,Real Estate Agent 2,2015-01-08T16:53:04+00:00,18848
276,true,8,44,false,true,false,false,1957,Sign Contract,Real Estate Agent 1,2015-01-09T15:05:26+00:00,18849
276,true,8,44,false,true,false,false,1957,Move In,Landlord 1,2015-01-10T13:19:23+00:00,18850
276,true,8,44,false,true,false,false,1957,Pay Rent,Tenant,2015-01-11T11:32:21+00:00,18851
276,true,8,44,false,true,false,false,1957,Pay Rent,Tenant,2015-01-12T09:46:43+00:00,18852
276,true,8,44,false,true,false,false,1957,Pay Rent,Tenant,2015-01-13T07:59:51+00:00,18853
276,true,8,44,false,true,false,false,1957,Pay Rent,Tenant,2015-01-14T06:13:52+00:00,18854
276,true,8,44,false,true,false,false,1957,Pay Rent,Tenant,2015-01-15T04:27:36+00:00,18855
276,true,8,44,false,true,false,false,1957,Pay Rent,Tenant,2015-01-16T02:39:32+00:00,18856
276,true,8,44,false,true,false,false,1957,Miss Rent Payment,Tenant,2015-01-17T00:52:29+00:00,18857
276,true,8,44,false,true,false,false,1957,Issue Warning,Real Estate Agent 1,2015-01-17T23:05:25+00:00,18858
276,true,8,44,false,true,false,false,1957,Evict Tenant,Real Estate Agent 5,2015-01-18T21:19:07+00:00,18859
2760,true,9,47,false,true,false,false,1958,Apply for Viewing Appointment,Real Estate Agent 5,2015-01-05T00:00:15+00:00,18860
2760,true,9,47,false,true,false,false,1958,Set Appointment,Hotline,2015-01-05T22:14:23+00:00,18861
2760,true,9,47,false,true,false,false,1958,View The Property,Real Estate Agent 2,2015-01-06T20:27:33+00:00,18862
2760,true,9,47,false,true,false,false,1958,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:39:56+00:00,18863
2760,true,9,47,false,true,false,false,1958,Check Paperwork,Lawyer 1,2015-01-08T08:34:21+00:00,18864
2760,true,9,47,false,true,false,false,1958,Screen Prospective Tenant,Real Estate Agent 5,2015-01-08T16:54:29+00:00,18865
2760,true,9,47,false,true,false,false,1958,Sign Contract,Real Estate Agent 2,2015-01-09T15:09:28+00:00,18866
2760,true,9,47,false,true,false,false,1958,Move In,Landlord 4,2015-01-10T13:22:48+00:00,18867
2760,true,9,47,false,true,false,false,1958,Pay Rent,Tenant,2015-01-11T11:36:41+00:00,18868
2760,true,9,47,false,true,false,false,1958,Pay Rent,Tenant,2015-01-12T09:50:47+00:00,18869
2760,true,9,47,false,true,false,false,1958,Tenant Cancels Appartment,Tenant,2015-01-13T08:02:57+00:00,18870
2761,false,10,52,false,false,false,true,1959,Apply for Viewing Appointment,Real Estate Agent 3,2015-01-05T00:00:07+00:00,18871
2761,false,10,52,false,false,false,true,1959,Set Appointment,Real Estate Agent 5,2015-01-05T22:13:20+00:00,18872
2761,false,10,52,false,false,false,true,1959,View The Property,Real Estate Agent 1,2015-01-06T20:26:27+00:00,18873
2761,false,10,52,false,false,false,true,1959,Hand In The Paperwork,Real Estate Agent 1,2015-01-07T18:39:53+00:00,18874
2761,false,10,52,false,false,false,true,1959,Check Paperwork,Lawyer 2,2015-01-08T08:33:38+00:00,18875
2761,false,10,52,false,false,false,true,1959,Screen Prospective Tenant,Real Estate Agent 1,2015-01-08T16:53:39+00:00,18876
2761,false,10,52,false,false,false,true,1959,Extensive Screening,Real Estate Agent 1,2015-01-09T15:06:13+00:00,18877
2761,false,10,52,false,false,false,true,1959,Reject Prospective Tenant,Real Estate Agent 1,2015-01-10T13:18:56+00:00,18878
2762,true,11,42,true,true,false,false,1960,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:01:59+00:00,18879
2762,true,11,42,true,true,false,false,1960,Set Appointment,Real Estate Agent 5,2015-01-05T22:14:21+00:00,18880
2762,true,11,42,true,true,false,false,1960,View The Property,Real Estate Agent 2,2015-01-06T20:28:25+00:00,18881
2762,true,11,42,true,true,false,false,1960,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:41:10+00:00,18882
2762,true,11,42,true,true,false,false,1960,Check Paperwork,Lawyer 2,2015-01-08T08:35:24+00:00,18883
2762,true,11,42,true,true,false,false,1960,Screen Prospective Tenant,Real Estate Agent 2,2015-01-08T16:55:27+00:00,18884
2762,true,11,42,true,true,false,false,1960,Sign Contract,Real Estate Agent 1,2015-01-09T15:09:37+00:00,18885
2762,true,11,42,true,true,false,false,1960,Move In,Landlord 4,2015-01-10T13:21:39+00:00,18886
2762,true,11,42,true,true,false,false,1960,Pay Rent,Tenant,2015-01-11T11:35:25+00:00,18887
2762,true,11,42,true,true,false,false,1960,Tenant Cancels Appartment,Tenant,2015-01-12T09:50:20+00:00,18888
2763,true,9,56,true,true,false,false,1961,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:00:08+00:00,18889
2763,true,9,56,true,true,false,false,1961,Set Appointment,Real Estate Agent 5,2015-01-05T22:13:18+00:00,18890
2763,true,9,56,true,true,false,false,1961,View The Property,Real Estate Agent 3,2015-01-06T20:27:32+00:00,18891
2763,true,9,56,true,true,false,false,1961,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:42:08+00:00,18892
2763,true,9,56,true,true,false,false,1961,Check Paperwork,Lawyer 3,2015-01-08T08:34:13+00:00,18893
2763,true,9,56,true,true,false,false,1961,Screen Prospective Tenant,Real Estate Agent 4,2015-01-08T16:54:20+00:00,18894
2763,true,9,56,true,true,false,false,1961,Extensive Screening,Real Estate Agent 1,2015-01-09T15:07:47+00:00,18895
2763,true,9,56,true,true,false,false,1961,Reject Prospective Tenant,Real Estate Agent 5,2015-01-10T13:21:10+00:00,18896
2764,true,11,49,false,false,false,true,1962,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:01:15+00:00,18897
2764,true,11,49,false,false,false,true,1962,Set Appointment,Real Estate Agent 5,2015-01-05T22:14:42+00:00,18898
2764,true,11,49,false,false,false,true,1962,View The Property,Real Estate Agent 1,2015-01-06T20:28:24+00:00,18899
2764,true,11,49,false,false,false,true,1962,Hand In The Paperwork,Real Estate Agent 1,2015-01-07T18:40:32+00:00,18900
2764,true,11,49,false,false,false,true,1962,Check Paperwork,Lawyer 2,2015-01-08T08:32:49+00:00,18901
2764,true,11,49,false,false,false,true,1962,Screen Prospective Tenant,Real Estate Agent 1,2015-01-08T16:53:45+00:00,18902
2764,true,11,49,false,false,false,true,1962,Reject Prospective Tenant,Real Estate Agent 3,2015-01-09T15:07:22+00:00,18903
2765,true,11,65,false,false,false,true,1963,Apply for Viewing Appointment,Hotline,2015-01-05T00:01:20+00:00,18904
2765,true,11,65,false,false,false,true,1963,Set Appointment,Real Estate Agent 4,2015-01-05T22:14:48+00:00,18905
2765,true,11,65,false,false,false,true,1963,View The Property,Real Estate Agent 1,2015-01-06T20:26:28+00:00,18906
2765,true,11,65,false,false,false,true,1963,Hand In The Paperwork,Real Estate Agent 4,2015-01-07T18:39:09+00:00,18907
2765,true,11,65,false,false,false,true,1963,Check Paperwork,Lawyer 3,2015-01-08T08:32:15+00:00,18908
2765,true,11,65,false,false,false,true,1963,Screen Prospective Tenant,Real Estate Agent 1,2015-01-08T16:52:31+00:00,18909
2765,true,11,65,false,false,false,true,1963,Extensive Screening,Real Estate Agent 3,2015-01-09T15:05:03+00:00,18910
2765,true,11,65,false,false,false,true,1963,Reject Prospective Tenant,Real Estate Agent 2,2015-01-10T13:18:08+00:00,18911
2766,false,10,27,true,false,false,false,1964,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:01:58+00:00,18912
2766,false,10,27,true,false,false,false,1964,Set Appointment,Real Estate Agent 2,2015-01-05T22:15:48+00:00,18913
2766,false,10,27,true,false,false,false,1964,View The Property,Real Estate Agent 1,2015-01-06T20:29:22+00:00,18914
2766,false,10,27,true,false,false,false,1964,Hand In The Paperwork,Real Estate Agent 1,2015-01-07T18:41:55+00:00,18915
2766,false,10,27,true,false,false,false,1964,Check Paperwork,Lawyer 1,2015-01-08T08:34:38+00:00,18916
2766,false,10,27,true,false,false,false,1964,Screen Prospective Tenant,Real Estate Agent 3,2015-01-08T16:55:14+00:00,18917
2766,false,10,27,true,false,false,false,1964,Sign Contract,Real Estate Agent 1,2015-01-09T15:07:59+00:00,18918
2766,false,10,27,true,false,false,false,1964,Move In,Landlord 3,2015-01-10T13:21:29+00:00,18919
2766,false,10,27,true,false,false,false,1964,Pay Rent,Tenant,2015-01-11T11:36:24+00:00,18920
2766,false,10,27,true,false,false,false,1964,Pay Rent,Tenant,2015-01-12T09:47:59+00:00,18921
2766,false,10,27,true,false,false,false,1964,Tenant Cancels Appartment,Tenant,2015-01-13T08:01:25+00:00,18922
2767,true,10,38,false,false,false,false,1965,Apply for Viewing Appointment,Real Estate Agent 4,2015-01-05T00:00:53+00:00,18923
2767,true,10,38,false,false,false,false,1965,Set Appointment,Real Estate Agent 5,2015-01-05T22:13:25+00:00,18924
2767,true,10,38,false,false,false,false,1965,View The Property,Real Estate Agent 5,2015-01-06T20:26:29+00:00,18925
2767,true,10,38,false,false,false,false,1965,Hand In The Paperwork,Real Estate Agent 2,2015-01-07T18:40:24+00:00,18926
2767,true,10,38,false,false,false,false,1965,Check Paperwork,Lawyer 1,2015-01-08T08:34:33+00:00,18927
2767,true,10,38,false,false,false,false,1965,Screen Prospective Tenant,Real Estate Agent 1,2015-01-08T16:54:30+00:00,18928
2767,true,10,38,false,false,false,false,1965,Extensive Screening,Real Estate Agent 3,2015-01-09T15:09:19+00:00,18929
2767,true,10,38,false,false,false,false,1965,Sign Contract,Real Estate Agent 2,2015-01-10T13:21:23+00:00,18930
2767,true,10,38,false,false,false,false,1965,Move In,Landlord 1,2015-01-11T11:35:37+00:00,18931
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-12T09:49:24+00:00,18932
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-13T08:04:11+00:00,18933
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-14T06:17:48+00:00,18934
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-15T04:31:50+00:00,18935
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-16T02:43:20+00:00,18936
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-17T00:56:39+00:00,18937
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-17T23:10:04+00:00,18938
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-18T21:24:35+00:00,18939
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-19T19:38:01+00:00,18940
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-20T17:50:19+00:00,18941
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-21T16:03:19+00:00,18942
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-22T14:16:07+00:00,18943
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-23T12:28:49+00:00,18944
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-24T10:41:43+00:00,18945
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-25T08:54:28+00:00,18946
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-26T07:08:16+00:00,18947
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-27T05:21:55+00:00,18948
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-28T03:35:40+00:00,18949
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-29T01:49:05+00:00,18950
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-30T00:02:53+00:00,18951
2767,true,10,38,false,false,false,false,1965,Pay Rent,Tenant,2015-01-30T22:18:16+00:00,18952
2767,true,10,38,false,false,false,false,1965,Tenant Cancels Appartment,Tenant,2015-01-31T20:31:16+00:00,18953
2768,false,4,76,false,true,true,true,1966,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:01:41+00:00,18954
2768,false,4,76,false,true,true,true,1966,Set Appointment,Real Estate Agent 2,2015-01-06T01:02:22+00:00,18955
2768,false,4,76,false,true,true,true,1966,View The Property,Real Estate Agent 1,2015-01-07T02:02:04+00:00,18956
2768,false,4,76,false,true,true,true,1966,Hand In The Paperwork,Real Estate Agent 3,2015-01-08T03:02:04+00:00,18957
2768,false,4,76,false,true,true,true,1966,Check Paperwork,Lawyer 2,2015-01-08T08:35:49+00:00,18958
2768,false,4,76,false,true,true,true,1966,Screen Prospective Tenant,Real Estate Agent 5,2015-01-09T04:02:14+00:00,18959
2768,false,4,76,false,true,true,true,1966,Extensive Screening,Real Estate Agent 2,2015-01-10T05:01:13+00:00,18960
2768,false,4,76,false,true,true,true,1966,Reject Prospective Tenant,Real Estate Agent 2,2015-01-11T06:01:56+00:00,18961
2769,true,8,44,false,true,false,true,1967,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:01:30+00:00,18962
2769,true,8,44,false,true,false,true,1967,Set Appointment,Real Estate Agent 1,2015-01-05T22:14:37+00:00,18963
2769,true,8,44,false,true,false,true,1967,View The Property,Real Estate Agent 1,2015-01-06T20:26:24+00:00,18964
2769,true,8,44,false,true,false,true,1967,Hand In The Paperwork,Real Estate Agent 1,2015-01-07T18:39:38+00:00,18965
2769,true,8,44,false,true,false,true,1967,Check Paperwork,Lawyer 1,2015-01-08T08:33:22+00:00,18966
2769,true,8,44,false,true,false,true,1967,Screen Prospective Tenant,Real Estate Agent 1,2015-01-08T16:54:01+00:00,18967
2769,true,8,44,false,true,false,true,1967,Extensive Screening,Real Estate Agent 2,2015-01-09T15:05:35+00:00,18968
2769,true,8,44,false,true,false,true,1967,Reject Prospective Tenant,Real Estate Agent 4,2015-01-10T13:19:51+00:00,18969
277,true,11,63,true,false,false,false,1968,Apply for Viewing Appointment,Real Estate Agent 1,2015-01-05T00:00:02+00:00,18970
277,true,11,63,true,false,false,false,1968,Set Appointment,Real Estate Agent 2,2015-01-05T22:13:09+00:00,18971
277,true,11,63,true,false,false,false,1968,View The Property,Real Estate Agent 2,2015-01-06T20:26:55+00:00,18972
277,true,11,63,true,false,false,false,1968,Hand In The Paperwork,Real Estate Agent 5,2015-01-07T18:40:43+00:00,18973
277,true,11,63,true,false,false,false,1968,Check Paperwork,Lawyer 2,2015-01-08T08:35:03+00:00,18974
277,true,11,63,true,false,false,false,1968,Screen Prospective Tenant,Real Estate Agent 2,2015-01-08T16:54:41+00:00,18975
277,true,11,63,true,false,false,false,1968,Sign Contract,Real Estate Agent 2,2015-01-09T15:08:58+00:00,18976
277,true,11,63,true,false,false,false,1968,Move In,Landlord 2,2015-01-10T13:22:24+00:00,18977
277,true,11,63,true,false,false,false,1968,Pay Rent,Tenant,2015-01-11T11:35:20+00:00,18978
277,true,11,63,true,false,false,false,1968,Pay Rent,Tenant,2015-01-12T09:49:46+00:00,18979
277,true,11,63,true,false,false,false,1968,Tenant Cancels Appartment,Tenant,2015-01-13T08:04:02+00:00,18980
2770,true,9,47,true,false,false,true,1969,Apply for Viewing Appointment,Real Estate Agent 5,2015-01-05T00:01:07+00:00,18981
2770,true,9,47,true,false,false,true,1969,Set Appointment,Real Estate Agent 1,2015-01-05T22:14:59+00:00,18982
2770,true,9,47,true,false,false,true,1969,View The Property,Real Estate Agent 2,2015-01-06T20:28:17+00:00,18983
2770,true,9,47,true,false,false,true,1969,Hand In The Paperwork,Real Estate Agent 4,2015-01-07T18:40:47+00:00,18984
2770,true,9,47,true,false,false,true,1969,Check Paperwork,Lawyer 3,2015-01-08T08:34:17+00:00,18985
2770,true,9,47,true,false,false,true,1969,Screen Prospective Tenant,Real Estate Agent 1,2015-01-08T16:54:14+00:00,18986
2770,true,9,47,true,false,false,true,1969,Reject Prospective Tenant,Real Estate Agent 4,2015-01-09T15:06:49+00:00,18987
2771,false,10,52,true,true,false,false,1970,Apply for Viewing Appointment,Real Estate Agent 2,2015-01-05T00:00:18+00:00,18988
2771,false,10,52,true,true,false,false,1970,Set Appointment,Real Estate Agent 2,2015-01-05T22:12:39+00:00,18989
2771,false,10,52,true,true,false,false,1970,View The Property,Real Estate Agent 4,2015-01-06T20:26:03+00:00,18990
2771,false,10,52,true,true,false,false,1970,Hand In The Paperwork,Real Estate Agent 3,2015-01-07T18:40:08+00:00,18991
2771,false,10,52,true,true,false,false,1970,Check Paperwork,Lawyer 1,2015-01-08T08:33:28+00:00,18992
2771,false,10,52,true,true,false,false,1970,Screen Prospective Tenant,Real Estate Agent 5,2015-01-08T16:53:34+00:00,18993
